sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,id,casa,tema,autor,link
PL,1211,2021,"Altera a Lei nº 9.503, de 23 de setembro de 1997, para disciplinar o recolhimento e guarda de animais soltos nas vias terrestres abertas à circulação.",0,139,2276495,camara,Meio Ambiente e Desenvolvimento Sustentável,João Maia,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2276495
PL,1260,2021,"Confere isenção do Imposto sobre Produtos Industrializados a maquinários, aparelhos, instrumentos e acessórios de uso na produção agrícola quando adquiridos por pequeno produtor rural.",0,139,2277120,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Adriano do Baldy,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277120
PL,1281,2021,Tipifica o crime ambiental de rebaixamento de lençol freático sem outorga da autoridade competente.,0,139,2277160,camara,Meio Ambiente e Desenvolvimento Sustentável,Carlos Bezerra,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277160
PL,1293,2021,"Dispõe sobre os programas de autocontrole dos agentes privados regulados pela defesa agropecuária e sobre a organização e os procedimentos aplicados pela defesa agropecuária aos agentes das cadeias produtivas do setor agropecuário, institui o Programa de Incentivo à Conformidade em Defesa Agropecuária e a Comissão Especial de Recursos da Defesa Agropecuária, e revoga os dispositivos das leis aplicadas à defesa agropecuária que estabelecem penalidades e sanções.",0,139,2277190,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Poder Executivo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277190
PL,1308,2021,Institui a Política de Promoção da Agenda 2030 para o Desenvolvimento Sustentável.,0,139,2277431,camara,Meio Ambiente e Desenvolvimento Sustentável,Nilto Tatto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277431
PL,1309,2021,"Altera a Lei n. 14.124, de 10 março de 2021, para incluir os profissionais e trabalhadores da área do Meio Ambiente, no âmbito do Sistema Nacional do Meio Ambiente – SISNAMA, no grupo prioritário para vacinação contra a COVID-19.",0,139,2277436,camara,Meio Ambiente e Desenvolvimento Sustentável,Afonso Florence,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277436
PL,1311,2021,Dispõe sobre Regulamento Técnico de Espécies Vegetais para o Preparo de Chás.,0,139,2277451,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Pompeo de Mattos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277451
PLP,50,2021,"Altera a Lei Complementar nº 140, de 8 de dezembro de 2011, para dispor sobre a inserção de documentos instrutórios de âmbito local no processo de licenciamento ambiental.",0,140,2277517,camara,Meio Ambiente e Desenvolvimento Sustentável,Orlando Silva,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277517
PL,1346,2021,"Dispõe sobre a criação e manutenção em ambiente doméstico, de aves nativas, exóticas e domésticas para fins ornamentais, de canto ou como animal de estimação no Brasil.",0,139,2277757,camara,Meio Ambiente e Desenvolvimento Sustentável,Reinhold Stephanes Junior,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277757
PL,1355,2021,Veda que práticas cruéis contra animais sejam classificadas como Patrimônio Cultural Imaterial do Brasil.,0,139,2277801,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277801
PDL,157,2021,"Autoriza a Celulose Nipo-Brasileira S.A. – CENIBRA, empresa brasileira equiparada a estrangeira, a adquirir o imóvel rural que especifica.",0,561,2277924,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária","Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277924
PDL,158,2021,"Autoriza a Celulose Nipo-Brasileira S.A. – CENIBRA, empresa brasileira equiparada a estrangeira, a adquirir o imóvel rural que especifica.",0,561,2277927,camara,"Agricultura, Pecuária, Pesca e Extrativismo;Estrutura Fundiária","Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2277927
PL,1400,2021,"Define poluição luminosa e altera a Lei nº 9.605, de 12 de fevereiro de 1998.",0,139,2278050,camara,Meio Ambiente e Desenvolvimento Sustentável,Carlos Henrique Gaguim,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278050
PDL,164,2021,"Susta os efeitos do Decreto 10.673, de 13 de abril de 2021, que “Dispõe sobre a qualificação de unidades de conservação no Programa de Parcerias de Investimentos da Presidência da República e sua inclusão no Programa Nacional de Desestatização.”",0,557,2278116,camara,Meio Ambiente e Desenvolvimento Sustentável,Marcelo Freixo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278116
PL,1415,2021,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, para proibir a realização de tatuagens e colocação de piercings em animais, com fins estéticos.",0,139,2278134,camara,Meio Ambiente e Desenvolvimento Sustentável,Ricardo Izar,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278134
PL,1419,2021,Institui o Sistema Nacional de Saúde Animal e o programa Farmácia Veterinária Popular do Brasil.,0,139,2278180,camara,Meio Ambiente e Desenvolvimento Sustentável,Renata Abreu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278180
PL,1432,2021,Determina a obrigatoriedade de propaganda contra maus-tratos a animais nos locais que especifica,0,139,2278258,camara,Meio Ambiente e Desenvolvimento Sustentável,Alencar Santana Braga,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278258
PDL,170,2021,"Susta a Instrução Normativa Conjunta nº 01/2021, de 12 de abril de 2021, do Instituto Brasileiro dos Recursos Naturais Renováveis - IBAMA e do Instituto Chico Mendes de Conservação da Biodiversidade  que regulamenta o processo administrativo federal para apuração de infrações administrativas por condutas e atividades lesivas ao meio ambiente.",0,557,2278361,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart; Leandre; Professor Israel Batista,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278361
PL,1443,2021,"Dispõe sobre a liberdade econômica indígena, garantindo a autonomia das comunidades na gestão e uso de suas terras e patrimônio.",0,139,2278494,camara,Meio Ambiente e Desenvolvimento Sustentável,Carla Zambelli,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278494
PDL,171,2021,"Susta os efeitos do Decreto 10.676, de 16 de abril de 2021, que “Dispõe sobre a qualificação das Florestas Nacionais de Balata-Tufari, de Pau Rosa e de Jatuarana, localizadas no Estado do Amazonas, no âmbito do Programa de Parcerias de Investimentos da Presidência da República.”",0,557,2278524,camara,Meio Ambiente e Desenvolvimento Sustentável,Marcelo Freixo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278524
PL,1456,2021,Proíbe o confinamento permanente e o acorrentamento de animais de estimação.,0,139,2278545,camara,Meio Ambiente e Desenvolvimento Sustentável,Leonardo Gadelha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278545
PL,1457,2021,Dispõe sobre o custeamento das despesas com resgate e tratamento de animal submetido a maus-tratos.,0,139,2278546,camara,Meio Ambiente e Desenvolvimento Sustentável,Leonardo Gadelha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278546
PL,1458,2021,"Dispõe sobre a reprodução, a criação, o comércio, a permuta e a doação de cães e gatos em todo território nacional.",0,139,2278547,camara,Meio Ambiente e Desenvolvimento Sustentável,Leonardo Gadelha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278547
PL,1465,2021,Obriga as concessionárias de rodovia a instalar placas de advertência sobre a prática do crime de abandono de animais.,0,139,2278555,camara,Meio Ambiente e Desenvolvimento Sustentável,Leonardo Gadelha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278555
PL,1469,2021,"Acrescenta o artigo 13 A e seu parágrafo único à lei nº 6.938 de 31 de agosto de 1981 para inserir o ""Selo Produtor Ambientalmente Sustentável - PAS"" no âmbito da Política Nacional do Meio Ambiente.",0,139,2278601,camara,Meio Ambiente e Desenvolvimento Sustentável,Leo de Brito,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278601
PL,1485,2021,"Altera a Lei nº 11.343 de 23 de agosto de 2006, para autorizar a Empresa Brasileira de Pesquisa Agropecuária (Embrapa), vinculada ao Ministério da Agricultura, Pecuária e Abastecimento, e as universidades federais a implementarem o plantio, a cultura e a colheita, do vegetal denominado Cannabis sativa, exclusivamente para fins medicinais ou científicos.",0,139,2278709,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278709
PL,1494,2021,Tipifica a prática de zoofilia como crime de maus-tratos.,0,139,2278901,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278901
PL,1495,2021,"Tipifica como crime de maus-tratos a utilização de coleiras antilatido, antimordida, enforcadores e afins.",0,139,2278905,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2278905
PL,1574,2021,"Altera a Lei nº 6.567, de 24 de setembro de 1978, que dispõe sobre regime especial para exploração e aproveitamento das substâncias minerais, para estabelecer hipóteses de dispensa e de simplificação do licenciamento ambiental para atividades e empreendimentos de pequeno potencial de impacto ambiental de lavra a céu aberto.",0,139,2279544,camara,Meio Ambiente e Desenvolvimento Sustentável,Darci de Matos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2279544
PDL,178,2021,"Susta a INSTRUÇÃO NORMATIVA CONJUNTA MMA/IBAMA/ICMBIO Nº 2, DE 26 DE ABRIL DE 2021. Altera a Instrução Normativa Conjunta MMA/IBAMA/ICMBIO nº 1, de 12 de abril de 2021.",0,557,2279603,camara,Meio Ambiente e Desenvolvimento Sustentável,José Guimarães,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2279603
PL,1584,2021,Dispõe sobre a reciclagem de embarcações.,0,139,2279611,camara,Meio Ambiente e Desenvolvimento Sustentável,Coronel Armando,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2279611
PL,1587,2021,"Autoriza o Poder Executivo a instituir a “Loteria Rural Verde”, como modalidade de loterias de prognósticos numéricos, com a destinação do produto da arrecadação que especifica.",0,139,2279644,camara,Meio Ambiente e Desenvolvimento Sustentável,Evair Vieira de Melo,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2279644
PDL,181,2021,"Susta os efeitos da Portaria SAF/MAPA nº 142, de 29 de abril de 2021, que declara expressamente a revogação do Controle Social da Declaração de Aptidão ao PRONAF - DAP, e dá outras providências.",0,557,2280133,camara,"Agricultura, Pecuária, Pesca e Extrativismo",João Daniel; Marcon; Nilto Tatto; Patrus Ananias; Pedro Uczai; Valmir Assunção,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2280133
PL,1680,2021,Dispõe sobre a imprescritibilidade da obrigação de indenizar ou de reparar os danos materiais e morais públicos e privados causados ao meio ambiente e a terceiros.,0,139,2280256,camara,Meio Ambiente e Desenvolvimento Sustentável,Capitão Alberto Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2280256
PL,1683,2021,Inclui como homicídio qualificado aquele cometido no âmbito de desastre ecológico.,0,139,2280268,camara,Meio Ambiente e Desenvolvimento Sustentável,Capitão Alberto Neto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2280268
PL,1707,2021,"Dispõe sobre a obrigatoriedade de empresas e construtoras a implantar sistema de captação de energia solar em todos as construções a serem realizadas em território nacional, sejam elas públicas ou privadas e dá outras providencias.",0,139,2280510,camara,Meio Ambiente e Desenvolvimento Sustentável,Pedro Augusto Palareti,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2280510
PL,1712,2021,Define como meta o fim de comercialização de veículos movidos a combustíveis fósseis fósseis.,0,139,2280579,camara,Meio Ambiente e Desenvolvimento Sustentável,José Nelto,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2280579
PL,1730,2021,"Altera a Lei nº 11.952, de 25 de junho de 2009, que “dispõe sobre a regularização fundiária das ocupações incidentes em terras situadas em áreas da União”; Lei nº 6.015, de 31 de dezembro de 1973, que “dispõe sobre os registros públicos”; Lei nº 10.304, de 5 de novembro de 2001, que “transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União”; Lei nº 13.240, de 30 de dezembro de 2015, que “dispõe sobre a administração, a alienação, a transferência de gestão de imóveis da União”, e a Lei nº 14.133, de 01 de abril de 2021, que institui normas para licitações e contratos administrativos; a , e dá outras providências”.",0,139,2281087,camara,Estrutura Fundiária,Lucio Mosquini,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2281087
PL,1737,2021,Dispõe sobre a Política Vitivinícola Nacional e Cria o Fundo Nacional de Desenvolvimento da Vitivinicultura - Fundevitis.,0,139,2281262,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2281262
PL,1738,2021,"Cria o Programa Nacional de Proteção Animal - PROANIMAL e altera a Lei nº 9.250, de 26 de dezembro de 1995; a Lei nº 9.249, de 26 de dezembro de 1995; e a Lei nº 9.532, de 10 de dezembro de 1997, para permitir a dedutibilidade do imposto de renda das doações destinadas ao programa.",0,139,2281263,camara,Meio Ambiente e Desenvolvimento Sustentável,Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2281263
PL,1779,2021,Dispõe sobre a logística reversa de óleos e gorduras de uso culinário.,0,139,2282437,camara,Meio Ambiente e Desenvolvimento Sustentável,Comissão de Legislação Participativa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2282437
PL,1780,2021,Dispõe sobre a concessão de incentivos fiscais para as indústrias do setor de reciclagem e do setor metal mecânico.,0,139,2282439,camara,Meio Ambiente e Desenvolvimento Sustentável,Hercílio Coelho Diniz,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2282439
